"","Depth (cm)","Median Age (yr BP {1950})","Age Standard Deviation","Age Inter-quartile Range"
"8438",8438,1161.94822006472,12.5140923491665,16.5317106894072
"8439",8439,1162.15272727273,12.5131816873339,16.465982838313
"8440",8440,1162.33454545455,12.5124810087534,16.4019261529522
"8441",8441,1162.51636363636,12.51184160232,16.3378694675912
"8442",8442,1162.69818181818,12.5112426359598,16.2738127822302
"8443",8443,1162.88,12.5107043808974,16.2097560968691
"8444",8444,1163.12546125461,12.5105631433771,16.2405625396086
"8445",8445,1163.49446494465,12.511401853342,16.3386653842178
"8446",8446,1163.86346863469,12.5119399639759,16.0914643738399
"8447",8447,1164.20388349515,12.512200974615,16.0000000000005
"8448",8448,1164.52750809061,12.5123359855604,16.0000000000002
"8449",8449,1164.85113268608,12.512616539183,16
"8450",8450,1165.14917127072,12.5139048270352,16.0188249654225
"8451",8451,1165.42541436464,12.5160412552026,16.053686012501
"8452",8452,1165.70165745856,12.5181665193089,16.0745856353592
"8453",8453,1165.97790055249,12.5204088268206,16.0055248618785
"8454",8454,1166.24932249323,12.5213669470782,16
"8455",8455,1166.52032520325,12.5223616003633,16
"8456",8456,1166.79132791328,12.5230870074938,16
"8457",8457,1167.07443365696,12.5233347747418,16
"8458",8458,1167.39805825243,12.5216174809329,16
"8459",8459,1167.7216828479,12.5202580684333,16
"8460",8460,1168.0224,12.5194360442889,16
"8461",8461,1168.1824,12.5199067362157,16
"8462",8462,1168.3424,12.5204419521855,16
"8463",8463,1168.5024,12.5210344327109,16
"8464",8464,1168.6624,12.5212111812879,16
"8465",8465,1168.8224,12.5214444009976,16
"8466",8466,1168.9824,12.5217340886845,16
"8467",8467,1169.19690265487,12.5211616656018,16.0187879072189
"8468",8468,1169.41814159292,12.5206084420168,16.0398979153299
"8469",8469,1169.63938053097,12.5202808631128,16.0610079234411
"8470",8470,1169.86061946903,12.5201391787809,16.0821179315521
"8471",8471,1170.04811443433,12.5206741393809,16.1792939996008
"8472",8472,1170.17815344603,12.5224929734869,16.4059879534891
"8473",8473,1170.30819245774,12.5242216620456,16.632681907377
"8474",8474,1170.43823146944,12.5246015573362,16.7601019081235
"8475",8475,1170.56827048114,12.5238542740138,16.8156338738354
"8476",8476,1170.69830949285,12.5231945534783,16.8711658395478
"8477",8477,1170.82834850455,12.5226224095685,16.9266978052599
"8478",8478,1170.95838751626,12.5221378542889,16.982229770972
"8479",8479,1171.16113744076,12.5214142411184,17
"8480",8480,1171.3981042654,12.520663890137,17
"8481",8481,1171.63507109005,12.5200825119652,17
"8482",8482,1171.87203791469,12.519658067244,17
"8483",8483,1172.42201834862,12.5189645905548,17
"8484",8484,1173.33944954129,12.5184899023166,17
"8485",8485,1174.05169228328,12.5184369616826,17
"8486",8486,1174.2363075807,12.5176255550049,17
"8487",8487,1174.42092287813,12.5167725047878,17
"8488",8488,1174.78125,12.5156750814817,17
"8489",8489,1175.08224299065,12.514879212288,17
"8490",8490,1175.2691588785,12.514337894025,17
"8491",8491,1175.45607476636,12.5138840661681,17
"8492",8492,1175.64299065421,12.5135177382365,17
"8493",8493,1175.82990654206,12.5132389179148,17
"8494",8494,1176.02295918367,12.513008472492,17
"8495",8495,1176.27806122449,12.5125629998978,17
"8496",8496,1176.51458163265,12.512491727836,17
"8497",8497,1176.68239795918,12.5134480423289,17
"8498",8498,1177.02966841187,12.5148108741138,17
"8499",8499,1177.20418848168,12.5171378962969,17
"8500",8500,1177.37870855148,12.5196255992746,17
"8501",8501,1177.55322862129,12.5221434887951,17
"8502",8502,1177.7277486911,12.5245233814851,17
"8503",8503,1177.90226876091,12.52706160557,17
"8504",8504,1178.0859375,12.5293175327008,17
"8505",8505,1178.28125,12.5311730031582,17
"8506",8506,1178.4765625,12.5331894276516,17
"8507",8507,1178.671875,12.5355232375858,17
"8508",8508,1178.8671875,12.5380335155267,17
"8509",8509,1179.09638554217,12.5397915985648,17
"8510",8510,1179.39759036145,12.5399513194546,17
"8511",8511,1179.69879518072,12.5407063867029,17
"8512",8512,1180,12.5419683003487,17
"8513",8513,1180.04074979625,12.5421710611081,17
"8514",8514,1180.0814995925,12.5423803723032,17
"8515",8515,1180.12224938875,12.542596233606,17
"8516",8516,1180.162999185,12.5428186446783,17
"8517",8517,1180.20374898126,12.5430476051718,17
"8518",8518,1180.24449877751,12.5432831147278,17
"8519",8519,1180.28524857376,12.5435251729774,17
"8520",8520,1180.32599837001,12.5437737795415,17
"8521",8521,1180.36674816626,12.5440289340308,17
"8522",8522,1180.40749796251,12.5442910337244,17
"8523",8523,1180.44824775876,12.544559292537,17
"8524",8524,1180.48899755501,12.5448336354833,17
"8525",8525,1180.52974735126,12.5451140621641,17
"8526",8526,1180.57049714751,12.5454005721715,17
"8527",8527,1180.61124694377,12.5456931650886,17
"8528",8528,1180.65199674002,12.54599184049,17
"8529",8529,1180.69274653627,12.5462965979412,17
"8530",8530,1180.73349633252,12.546607436999,17
"8531",8531,1180.77424612877,12.5467225232186,17
"8532",8532,1180.81499592502,12.5468831305938,17
"8533",8533,1180.85574572127,12.5471580930494,17
"8534",8534,1180.89649551752,12.5475474030677,17
"8535",8535,1180.93724531377,12.5480510500055,17
"8536",8536,1180.97799511002,12.5486690200961,17
"8537",8537,1181.07295796987,12.548901916012,17
"8538",8538,1181.23156225218,12.5485982404627,17
"8539",8539,1181.3901665345,12.5483203166606,17
"8540",8540,1181.54877081681,12.5480681463169,17
"8541",8541,1181.70737509913,12.5478417309843,17
"8542",8542,1181.86597938144,12.5476410720569,17
"8543",8543,1182.02458366376,12.5474878954108,17
"8544",8544,1182.16899592365,12.5474787521088,17
"8545",8545,1182.22334900199,12.5474950912804,17
"8546",8546,1182.24289722746,12.5475369128263,17
"8547",8547,1182.26244545293,12.5476042164915,17
"8548",8548,1182.2819936784,12.5476970018661,17
"8549",8549,1182.30154190388,12.5478152683848,17
"8550",8550,1182.32109012935,12.5479271681806,17
"8551",8551,1182.34063835482,12.5480369456989,17
"8552",8552,1182.36018658029,12.5481484386322,17
"8553",8553,1182.37973480577,12.5482616469348,17
"8554",8554,1182.39928303124,12.5483765705602,17
"8555",8555,1182.41883125671,12.5484932094613,17
"8556",8556,1182.43837948218,12.5486115635902,17
"8557",8557,1182.45792770765,12.5487316328985,17
"8558",8558,1182.47747593313,12.5488534173369,17
"8559",8559,1182.4970241586,12.5489769168555,17
"8560",8560,1182.51657238407,12.5491021314036,17
"8561",8561,1182.53612060954,12.5492290609299,17
"8562",8562,1182.55566883502,12.5493577053823,17
"8563",8563,1182.57521706049,12.5494880647082,17
"8564",8564,1182.59476528596,12.549620138854,17
"8565",8565,1182.61431351143,12.5497539277657,17
"8566",8566,1182.63386173691,12.5498894313884,17
"8567",8567,1182.65340996238,12.5500266496666,17
"8568",8568,1182.67295818785,12.550165582544,17
"8569",8569,1182.69250641332,12.5503062299636,17
"8570",8570,1182.71205463879,12.5504485918679,17
"8571",8571,1182.73160286427,12.5505926681985,17
"8572",8572,1182.75115108974,12.5507384588963,17
"8573",8573,1182.77069931521,12.5508859639016,17
"8574",8574,1182.79024754068,12.551035183154,17
"8575",8575,1182.80979576616,12.5511861165923,17
"8576",8576,1182.82934399163,12.5513387641547,17
"8577",8577,1182.8488922171,12.5514931257786,17
"8578",8578,1182.86844044257,12.5516492014008,17
"8579",8579,1182.88798866804,12.5518069909574,17
"8580",8580,1182.90753689352,12.5519664943837,17
"8581",8581,1182.92708511899,12.5521277116144,17
"8582",8582,1182.94663334446,12.5522906425834,17
"8583",8583,1182.96618156993,12.5524552872241,17
"8584",8584,1182.98572979541,12.552621645469,17
"8585",8585,1183.08747300216,12.5524901625003,17
"8586",8586,1183.41144708423,12.5516948123317,17
"8587",8587,1183.73542116631,12.5511284928372,17
"8588",8588,1184.04236786057,12.5510615101874,17
"8589",8589,1184.20822959163,12.5512328016469,17
"8590",8590,1184.3847773506,12.5511121582443,16.9999999999998
"8591",8591,1184.56733600028,12.5508942484649,16.9999999999998
"8592",8592,1184.74989464995,12.5514006265881,17
"8593",8593,1184.93245329962,12.5523881976057,16.9999999999995
"8594",8594,1185.19014084507,12.5523963321022,16.9999999999998
"8595",8595,1185.47801508382,12.5518601792946,16.9999999999998
"8596",8596,1185.63429799286,12.5514454089767,16.9999999999998
"8597",8597,1185.79058090189,12.5511520331823,16.9999999999998
"8598",8598,1185.94686381093,12.550980060424,17
"8599",8599,1186.16865417376,12.5510251304799,17
"8600",8600,1186.42419080068,12.551200529703,17
"8601",8601,1186.57851307857,12.55144872513,17
"8602",8602,1186.70981741547,12.5517697124425,17
"8603",8603,1186.84112175236,12.5521634860561,17
"8604",8604,1186.97242608925,12.5526300391211,17
"8605",8605,1187.10286458333,12.5525581401188,17
"8606",8606,1187.23307291667,12.5523585381971,17
"8607",8607,1187.36328125,12.5521892544488,17
"8608",8608,1187.49348958333,12.5520502901005,17
"8609",8609,1187.62369791667,12.5519416461592,17
"8610",8610,1187.75390625,12.5518633234121,17
"8611",8611,1187.88411458333,12.551815322427,17
"8612",8612,1188.03047091413,12.5520040901998,17
"8613",8613,1188.30747922438,12.5540364588081,17
"8614",8614,1188.58448753463,12.5564100596542,17
"8615",8615,1188.86149584488,12.5591900705985,17
"8616",8616,1189.0656167979,12.5603650992398,17
"8617",8617,1189.1968503937,12.5597510350052,17
"8618",8618,1189.3280839895,12.5591743057776,16.9999999999998
"8619",8619,1189.4593175853,12.5586349167006,16.9999999999998
"8620",8620,1189.5905511811,12.5581328725857,16.9999999999998
"8621",8621,1189.7217847769,12.5576681779119,16.9999999999998
"8622",8622,1189.8530183727,12.5572408368257,16.9999999999998
"8623",8623,1189.9842519685,12.5568508531408,17
"8624",8624,1190.21359223301,12.5572232160245,17
"8625",8625,1190.45631067961,12.5579289367915,17
"8626",8626,1190.69902912621,12.5588816963776,17
"8627",8627,1190.94174757282,12.5600814385647,17
"8628",8628,1191.09895833333,12.5608637981256,17
"8629",8629,1191.22916666667,12.5615096757954,17
"8630",8630,1191.359375,12.5622051711642,17
"8631",8631,1191.48958333333,12.5629502759911,17
"8632",8632,1191.61979166667,12.5637449814499,17
"8633",8633,1191.75,12.5645892781289,17
"8634",8634,1191.88020833333,12.5654831560317,17
"8635",8635,1192.01374570447,12.5664594732853,17
"8636",8636,1192.18556701031,12.5678834006432,17
"8637",8637,1192.35738831615,12.5693940123092,17
"8638",8638,1192.52920962199,12.5709209782487,17
"8639",8639,1192.70103092784,12.572190119563,17
"8640",8640,1192.87285223368,12.5735437652967,17
"8641",8641,1193.04744525547,12.5749156201739,17
"8642",8642,1193.2299270073,12.5761839206791,17
"8643",8643,1193.41240875912,12.577537604778,17
"8644",8644,1193.59489051095,12.5789766449052,17
"8645",8645,1193.77737226277,12.5805010117699,17
"8646",8646,1193.9598540146,12.5821106743591,17
"8647",8647,1194.17256637168,12.5836335060034,17
"8648",8648,1194.39380530973,12.5852525878977,17
"8649",8649,1194.61504424779,12.587023763579,17
"8650",8650,1194.83628318584,12.5889469688519,17
"8651",8651,1195.0479704797,12.5900188710892,17
"8652",8652,1195.23247232472,12.5883654189389,17
"8653",8653,1195.41697416974,12.5868292661153,17
"8654",8654,1195.60147601476,12.5854104555702,17
"8655",8655,1195.78597785978,12.5841090269934,17
"8656",8656,1195.9704797048,12.5829250168067,17
"8657",8657,1196.14432989691,12.5808498423576,17
"8658",8658,1196.31615120275,12.578677903959,17
"8659",8659,1196.48797250859,12.5765994420143,17
"8660",8660,1196.65979381443,12.5749029673536,17
"8661",8661,1196.83161512028,12.5733195225878,17
"8662",8662,1197.00448430493,12.571797107814,17
"8663",8663,1197.22869955157,12.5690381432038,17
"8664",8664,1197.45291479821,12.5666724953533,17
"8665",8665,1197.67713004484,12.5641232822774,17
"8666",8666,1197.90134529148,12.5618062956046,17
"8667",8667,1198.07349081365,12.5608754728369,17
"8668",8668,1198.20472440945,12.5608653380463,17
"8669",8669,1198.33595800525,12.5609183809013,17
"8670",8670,1198.46719160105,12.5610346006018,17
"8671",8671,1198.59842519685,12.5612116780358,17
"8672",8672,1198.72965879265,12.561449911958,17
"8673",8673,1198.86089238845,12.5617498936629,17
"8674",8674,1198.99212598425,12.562111618727,17
"8675",8675,1199.24867724868,12.5605189673445,17
"8676",8676,1199.51322751323,12.5591811197736,17
"8677",8677,1199.77777777778,12.558236838072,17
"8678",8678,1200.0487804878,12.5576294836952,17
"8679",8679,1200.35365853659,12.5571621222578,17
"8680",8680,1200.65853658537,12.557118630947,17
"8681",8681,1200.96341463415,12.557492572267,17
"8682",8682,1201.25581395349,12.5551948999481,17
"8683",8683,1201.54651162791,12.55274979451,17
"8684",8684,1201.83720930233,12.5508681227217,17
"8685",8685,1202.13414634146,12.5487898311878,17
"8686",8686,1202.43902439024,12.5465064207412,17
"8687",8687,1202.74390243902,12.5445419697849,17
"8688",8688,1203.04968944099,12.5424132172206,16.9794693209283
"8689",8689,1203.36024844721,12.5381781009696,16.8511525767301
"8690",8690,1203.67080745342,12.5344060987884,16.7531055900618
"8691",8691,1203.98136645963,12.5310852439508,16.9860248447205
"8692",8692,1204.23797468354,12.5324152441265,16.9120196291904
"8693",8693,1204.49113924051,12.5343468510012,16.8184234900311
"8694",8694,1204.74430379747,12.5365599829393,16.7248273508717
"8695",8695,1204.99746835443,12.5390924217203,16.6312312117127
"8696",8696,1205.2578125,12.5367098076817,16.5322503810976
"8697",8697,1205.51822916667,12.5345917555656,16.43321515966
"8698",8698,1205.77864583333,12.5327367247559,16.3341799382222
"8699",8699,1206.05208333333,12.5305838118773,16.3119379496402
"8700",8700,1206.39930555556,12.5255297680207,16.7248576139093
"8701",8701,1206.74652777778,12.5211637607225,17.1837030375705
"8702",8702,1207.06633906634,12.5165597301695,17.5869212796795
"8703",8703,1207.31203931204,12.509885353924,17.5917722755605
"8704",8704,1207.55773955774,12.5036293395841,17.5966232714416
"8705",8705,1207.80343980344,12.4979226182299,17.7711275696888
"8706",8706,1208.04424778761,12.4933198632694,17.9459234005512
"8707",8707,1208.26548672566,12.4920102471328,17.6755404033074
"8708",8708,1208.48672566372,12.4909026925014,17.5369459888234
"8709",8709,1208.70796460177,12.4902927937692,17.6482590212252
"8710",8710,1208.92920353982,12.4898970648193,17.914729459691
"8711",8711,1209.13849287169,12.4905618133677,17.8961303462322
"8712",8712,1209.34215885947,12.4917829340304,17.8444852533894
"8713",8713,1209.54582484725,12.4931853385528,17.8926322337643
"8714",8714,1209.74949083503,12.4948670144214,17.940779214139
"8715",8715,1209.95315682281,12.496685615135,17.9889261945139
"8716",8716,1210.27797833935,12.4963982895543,17.6735497323541
"8717",8717,1210.63898916968,12.4960949605933,17.25
"8718",8718,1211,12.4965782652882,17.25
"8719",8719,1211.27700831025,12.4962192517587,17.25
"8720",8720,1211.5540166205,12.4960852250703,17.2165619241707
"8721",8721,1211.83102493075,12.4960512010273,17.1693362783262
"8722",8722,1212.07847082495,12.4961494021806,17.0706481177817
"8723",8723,1212.27967806841,12.4962166940017,16.8914673060387
"8724",8724,1212.48088531187,12.4963997768029,16.712286494296
"8725",8725,1212.68209255533,12.4966986454952,16.5331056825532
"8726",8726,1212.88329979879,12.4971132917714,16.3539248708107
"8727",8727,1213.05391527599,12.4977714173944,16.2634788189987
"8728",8728,1213.18228498074,12.4986778495645,16.2955712451862
"8729",8729,1213.31065468549,12.4996383151253,16.3276636713736
"8730",8730,1213.43902439024,12.5006528016222,16.3597560975609
"8731",8731,1213.56739409499,12.5017800181605,16.3700132024153
"8732",8732,1213.69576379974,12.5030115456958,16.360514540349
"8733",8733,1213.82413350449,12.504293363708,16.3510158782826
"8734",8734,1213.95250320924,12.5056254567327,16.3415172162165
"8735",8735,1214.08786610879,12.5060968361403,16.3961698370413
"8736",8736,1214.22733612273,12.5061140691458,16.4884986081361
"8737",8737,1214.36680613668,12.5062191209632,16.4995978120328
"8738",8738,1214.50627615063,12.5064015670978,16.4446203203954
"8739",8739,1214.64574616457,12.5064499824005,16.3896428287585
"8740",8740,1214.78521617852,12.5065849456872,16.3346653371214
"8741",8741,1214.92468619247,12.5068064541561,16.279687845484
"8742",8742,1215.05122494432,12.5069043478978,16.262863152685
"8743",8743,1215.16258351893,12.5068016944266,16.2908265280871
"8744",8744,1215.27394209354,12.506730263047,16.3187899034892
"8745",8745,1215.38530066815,12.5066900542941,16.3467532788914
"8746",8746,1215.49665924276,12.5066810684689,16.3747166542935
"8747",8747,1215.60801781737,12.5067033056388,16.4026800296956
"8748",8748,1215.71937639198,12.5067567656372,16.4306434050977
"8749",8749,1215.83073496659,12.5068414480637,16.4586067804998
"8750",8750,1215.9420935412,12.5069573522842,16.486570155902
"8751",8751,1216.10619469027,12.5074185173812,16.5540904621434
"8752",8752,1216.32743362832,12.5083827435787,16.6644641101279
"8753",8753,1216.54867256637,12.509556028472,16.774837758112
"8754",8754,1216.76991150442,12.5109383132442,16.8852114060965
"8755",8755,1216.99115044248,12.5125295286293,16.9955850540807
"8756",8756,1217.02998126171,12.5124332150603,17
"8757",8757,1217.06121174266,12.5122632593479,17
"8758",8758,1217.09244222361,12.512094525374,17
"8759",8759,1217.12367270456,12.511927013188,17
"8760",8760,1217.15490318551,12.5117607228391,17
"8761",8761,1217.18613366646,12.5115956543759,17
"8762",8762,1217.21736414741,12.5114318078467,17
"8763",8763,1217.24859462836,12.5112691832997,17
"8764",8764,1217.27982510931,12.5111077807824,17
"8765",8765,1217.31105559026,12.5109476003422,17
"8766",8766,1217.34228607121,12.5107886420259,17
"8767",8767,1217.37351655216,12.5106309058802,17
"8768",8768,1217.4047470331,12.5104743919513,17
"8769",8769,1217.43597751405,12.5103191002851,17
"8770",8770,1217.467207995,12.5101650309271,17
"8771",8771,1217.49843847595,12.5100121839224,17
"8772",8772,1217.5296689569,12.5098960345575,17
"8773",8773,1217.56089943785,12.509782915453,17
"8774",8774,1217.5921299188,12.5096709580023,17
"8775",8775,1217.62336039975,12.5095601622364,17
"8776",8776,1217.6545908807,12.5094505281863,17
"8777",8777,1217.68582136165,12.5093420558825,17
"8778",8778,1217.7170518426,12.5092347453552,17
"8779",8779,1217.74828232355,12.5091285966343,17
"8780",8780,1217.7795128045,12.5090236097494,17
"8781",8781,1217.81074328545,12.5089197847298,17
"8782",8782,1217.8419737664,12.5088171216044,17
"8783",8783,1217.87320424735,12.5087156204017,17
"8784",8784,1217.90443472829,12.5086152811502,17
"8785",8785,1217.93566520924,12.5085161038776,17
"8786",8786,1217.96689569019,12.5084180886118,17
"8787",8787,1217.99812617114,12.5083212353799,17
"8788",8788,1218.15692821369,12.5054769811956,17
"8789",8789,1218.32387312187,12.5025930560293,17
"8790",8790,1218.49081803005,12.499849158029,17
"8791",8791,1218.65776293823,12.4972453794278,17
"8792",8792,1218.82470784641,12.4947818078238,17
"8793",8793,1218.99165275459,12.4924585261656,17
"8794",8794,1219.09703779367,12.4918928042215,17
"8795",8795,1219.19918283963,12.491435238756,17
"8796",8796,1219.3013278856,12.4909977075231,17
"8797",8797,1219.40347293156,12.4905802126282,17
"8798",8798,1219.50561797753,12.4901827560806,17
"8799",8799,1219.60776302349,12.4898053397932,17
"8800",8800,1219.70990806946,12.4894479655829,17
"8801",8801,1219.81205311542,12.48911063517,17
"8802",8802,1219.91419816139,12.4887933501789,17
"8803",8803,1220.00388255278,12.4885537773629,17
"8804",8804,1220.02814850764,12.4886255620539,17
"8805",8805,1220.05241446251,12.4886976829084,17
"8806",8806,1220.07668041737,12.4887701399208,17
"8807",8807,1220.10094637224,12.4888429330851,17
"8808",8808,1220.12521232711,12.4889160623954,17
"8809",8809,1220.14947828197,12.4889895278459,17
"8810",8810,1220.17374423684,12.4890633294306,17
"8811",8811,1220.1980101917,12.4891374671436,17
"8812",8812,1220.22227614657,12.4892119409789,17
"8813",8813,1220.24654210143,12.4892867509304,17
"8814",8814,1220.2708080563,12.4893618969921,17
"8815",8815,1220.29507401116,12.489437379158,17
"8816",8816,1220.31933996603,12.489513197422,17
"8817",8817,1220.34360592089,12.4895893517779,17
"8818",8818,1220.36787187576,12.4896658422196,17
"8819",8819,1220.39213783062,12.4897426687409,17
"8820",8820,1220.41640378549,12.4898198313356,17
"8821",8821,1220.44066974035,12.4898973299975,17
"8822",8822,1220.46493569522,12.4899751647204,17
"8823",8823,1220.48920165008,12.4900533354979,17
"8824",8824,1220.51346760495,12.4901318423237,17
"8825",8825,1220.53773355982,12.4902106851916,17
"8826",8826,1220.56199951468,12.4902898640951,17
"8827",8827,1220.58626546955,12.4903693790278,17
"8828",8828,1220.61053142441,12.4904492299834,17
"8829",8829,1220.63479737928,12.4905294169553,17
"8830",8830,1220.65906333414,12.4906099399372,17
"8831",8831,1220.68332928901,12.4906907989225,17
"8832",8832,1220.70759524387,12.4907719939046,17
"8833",8833,1220.73186119874,12.4908535248771,17
"8834",8834,1220.7561271536,12.4909353918334,17
"8835",8835,1220.78039310847,12.4910175947669,17
"8836",8836,1220.80465906333,12.4911001336708,17
"8837",8837,1220.8289250182,12.4911830085386,17
"8838",8838,1220.85319097306,12.4912662193636,17
"8839",8839,1220.87745692793,12.491349766139,17
"8840",8840,1220.9017228828,12.4914336488582,17
"8841",8841,1220.92598883766,12.4915178675143,17
"8842",8842,1220.95025479253,12.4916024221006,17
"8843",8843,1220.97452074739,12.4916873126102,17
"8844",8844,1220.99878670226,12.4917725390363,17
"8845",8845,1221.35055350554,12.4909467483492,17
"8846",8846,1221.71955719557,12.4900159577124,17
"8847",8847,1222.10344827586,12.4893121073851,17
"8848",8848,1222.53448275862,12.4894518999402,17
"8849",8849,1222.96551724138,12.4897124167301,17
"8850",8850,1223.41818181818,12.4887026483551,17
"8851",8851,1223.87272727273,12.4880189386312,17
"8852",8852,1224.31034482759,12.4890775554713,17
"8853",8853,1224.74137931035,12.4910516708344,17
"8854",8854,1225.22857142857,12.493165302487,17
"8855",8855,1225.8,12.4954042965369,17
"8856",8856,1226.26748971193,12.4970474877002,17
"8857",8857,1226.67901234568,12.4984146819453,17
"8858",8858,1227.02842377261,12.4997994385511,17
"8859",8859,1227.15762273902,12.5004623987845,17
"8860",8860,1227.28682170543,12.5011579554342,17
"8861",8861,1227.41602067183,12.5018861030595,17
"8862",8862,1227.54521963824,12.5026468359663,17
"8863",8863,1227.67441860465,12.5034401482068,17
"8864",8864,1227.80361757106,12.5042660335803,17
"8865",8865,1227.93281653747,12.505124485633,17
"8866",8866,1228.14159292035,12.5057128350202,17
"8867",8867,1228.43657817109,12.506202398656,17
"8868",8868,1228.73156342183,12.5069900852253,17
"8869",8869,1229.01517706577,12.5079077683599,17
"8870",8870,1229.18381112985,12.5073050106958,17
"8871",8871,1229.35244519393,12.5067817738401,17
"8872",8872,1229.52107925801,12.5063352673814,17
"8873",8873,1229.68971332209,12.5059462617329,17
"8874",8874,1229.85834738617,12.505632472235,17
"8875",8875,1230.0295202952,12.5052673190741,17.0073800738007
"8876",8876,1230.21402214022,12.5043806484593,17.0535055350554
"8877",8877,1230.39852398524,12.5036861816667,17.0785628362892
"8878",8878,1230.58302583026,12.5031491313336,17.0544638067524
"8879",8879,1230.76752767528,12.5027600648197,17.0303647772159
"8880",8880,1230.9520295203,12.5025609045628,17.0062657476794
"8881",8881,1231.11011904762,12.5028202211376,17.0275297619048
"8882",8882,1231.25892857143,12.503303264029,17.0235757012474
"8883",8883,1231.40773809524,12.5039066131151,17
"8884",8884,1231.55654761905,12.5045986095325,17
"8885",8885,1231.70535714286,12.5053576674025,17
"8886",8886,1231.85416666667,12.5062346799201,17
"8887",8887,1232.0024600246,12.5072195717044,17
"8888",8888,1232.12546125461,12.5078047245924,17
"8889",8889,1232.24846248462,12.5084584240141,17
"8890",8890,1232.37146371464,12.5091806592234,17
"8891",8891,1232.49446494465,12.5099714183499,17
"8892",8892,1232.61746617466,12.5105745780383,17
"8893",8893,1232.74046740467,12.511233317574,17
"8894",8894,1232.86346863469,12.5119596746941,17
"8895",8895,1232.9864698647,12.5127536376232,17
"8896",8896,1233.06539309331,12.5133312904115,16.9673034533432
"8897",8897,1233.13886847906,12.5138973937301,16.93056576047
"8898",8898,1233.21234386481,12.5144844703216,16.8938280675975
"8899",8899,1233.28581925055,12.5150925172346,16.85240522047
"8900",8900,1233.3592946363,12.5157215314126,16.7904293747426
"8901",8901,1233.43277002204,12.5163715096946,16.7284535290153
"8902",8902,1233.50624540779,12.5170418761908,16.6664776832877
"8903",8903,1233.57972079353,12.5177268297343,16.6045018375607
"8904",8904,1233.65319617928,12.5184323570742,16.5425259918331
"8905",8905,1233.72667156503,12.5191584547323,16.4805501461058
"8906",8906,1233.80014695077,12.5199051191296,16.4185743003782
"8907",8907,1233.87362233652,12.5206723465866,16.3976667876154
"8908",8908,1233.94709772226,12.5214601333234,16.4022231818349
"8909",8909,1234.07865168539,12.5223982142642,16.4522619148895
"8910",8910,1234.3595505618,12.5240178396091,16.6192552335208
"8911",8911,1234.6404494382,12.5260362040921,16.7862485521523
"8912",8912,1234.92134831461,12.5284439905032,16.9532418707836
"8913",8913,1235.07920792079,12.5292004957382,16.9207920792078
"8914",8914,1235.18921892189,12.5292275907987,16.8107810781075
"8915",8915,1235.29922992299,12.5293035423465,16.7262743665672
"8916",8916,1235.40924092409,12.5294283494932,16.6515060201673
"8917",8917,1235.51925192519,12.5296183073762,16.5767376737674
"8918",8918,1235.62926292629,12.5299328455628,16.5019693273673
"8919",8919,1235.73927392739,12.5302943625904,16.4782316032724
"8920",8920,1235.84928492849,12.530702854393,16.5226642423347
"8921",8921,1235.95929592959,12.5311583163766,16.5670968813968
"8922",8922,1236.06306306306,12.5306292725455,16.5979424134205
"8923",8923,1236.16316316316,12.5295766428859,16.6208082159137
"8924",8924,1236.26326326326,12.5286142300252,16.6403821819599
"8925",8925,1236.36336336336,12.5277420547554,16.5564290245491
"8926",8926,1236.46346346346,12.5269549963238,16.4724758671384
"8927",8927,1236.56356356356,12.5262551793678,16.3885227097278
"8928",8928,1236.66366366366,12.5256426554582,16.3045695523169
"8929",8929,1236.76376376376,12.5265683421772,16.2177121771217
"8930",8930,1236.9963099631,12.530853077524,16.1254612546124
"8931",8931,1237.73431734317,12.535195972272,16.0332103321032
"8932",8932,1238.11111111111,12.5380046956563,16
"8933",8933,1238.28472222222,12.5397018629615,16
"8934",8934,1238.45833333333,12.5415244523606,16
"8935",8935,1238.63194444444,12.5436131262123,16.0100364372993
"8936",8936,1238.80555555556,12.5458694792369,16.0301400538469
"8937",8937,1238.97916666667,12.5482487266548,16.0502436703946
"8938",8938,1239.38938053097,12.5530155102024,16.3876657825567
"8939",8939,1239.83185840708,12.5579237003695,16.7683585986661
"8940",8940,1240.16050269909,12.5579509475267,17.1246546051038
"8941",8941,1240.41937802021,12.5551782430793,17.4659977281949
"8942",8942,1240.67825334133,12.5527996227913,17.9276004622091
"8943",8943,1240.83565504978,12.5545017522005,17.823407202216
"8944",8944,1241.12554605856,12.5570572202477,17.615650969529
"8945",8945,1241.34841075795,12.5597998347151,17.5807971946979
"8946",8946,1241.4706601467,12.5619932556311,17.6569749209132
"8947",8947,1241.59290953545,12.5620233322007,17.6068296749229
"8948",8948,1241.84773263497,12.5622098107958,17.5566844289326
"8949",8949,1242.07462330951,12.5620834464202,17.5065391829421
"8950",8950,1242.18387119927,12.562084810442,17.4563939369516
"8951",8951,1242.36728581871,12.5636116784047,17.2740905377559
"8952",8952,1242.58723031993,12.5659813510744,17.0266943168324
"8953",8953,1242.80717482115,12.5685191610591,17.0551754760227
"8954",8954,1243.02711932237,12.5711888581555,17.1170245312537
"8955",8955,1243.2376319765,12.5740054158743,17.1647258158498
"8956",8956,1243.3484904291,12.5769788272543,17.0299791265402
"8957",8957,1243.81379300283,12.5783746748955,16.7064003458315
"8958",8958,1244.72093023256,12.580192844674,16.4409326298239
